"ih_asym","ih_sym"
0.0308149061438746,0.0303772826229955
0.014478547205474,0.03176382591972
0.0204054519382495,0.0307003292881233
0.0110413632651494,0.015401275468357
0.0117756960888763,0.0351833516700112
0.0153258395738569,0.0121493622945088
0.00630352911082055,0.0481366884957826
0.0170469368261646,0.0358089596625174
0.00635717371448158,0.033138399733994
0.0119963974864199,0.0230390133574418
0.00618247819252599,0.0146582639382353
0.0231673374400958,0.0231412211356109
0.0189098915400097,0.057017162315499
0.0124652814332231,0.054431988815995
0.0109881294634016,0.0277129498638672
0.00603638619550753,0.0244193165798899
0.000991189984370641,0.0131903928557667
0.0125073593212421,0.0246806467075164
0.0265873752264722,0.027761191318719
0.0179885453066851,0.044160673970547
0.0314830736814726,0.0504411472880349
0.0110287765723911,0.0178072826321425
0.000333038400362365,0.000252295314196607
0.0450445743728028,0.0282086137233442
0.0194877082201862,0.0178478782099576
0.0119003344981213,0.0161701065682234
0.0186867829921364,0.0195382540513998
0.00886642633772943,0.0403945179870447
0.020847428889404,0.0263875506488438
0.0125781647188406,0.0127202188967002
0.0214077625163761,0.0443826875589366
0.0119070743370082,0.0384426546228297
0.0196097565060818,0.0249684225672497
0.00142956083963769,0.0105889849805281
0.0115340301966671,0.0313425331425512
0.0240742771330778,0.0220074914236811
0.00442625636542882,0.0267655014639596
0.0303911897120231,0.00723067726687038
0.00671320025021751,0.0395861886489766
0.00640598454404217,0.0372930914671175
0.0150588633102682,0.0424158861617688
0.0191022273737045,0.0308767882784132
0.0293909858604571,0.0369170383417897
0.002670682813818,0.0258859249570412
0.0192297569028551,0.0475129820212985
0.0332948872417402,0.0305420498955626
0.0219339379237534,0.0337282438583088
0.0349961543252427,0.00936518335711368
0.0573167468296008,0.0238114087425514
0.0201344285297581,0.0249925773853852
0.00300074804825744,0.00082337182488849
0.0132962231051087,0.0267440076433999
0.018918968609249,0.0668461694348202
0.00998302515964807,0.0438439607888869
0.0153794892659104,0.0281632123982519
0.0173399552833965,0.0269929626876672
0.0104989184531464,0.0155763937535925
0.00930540819678894,0.0262561916383547
0.0246710625743704,0.0342458708354808
0.0122060061081453,0.0276783068707555
0.00441890393021169,0.0185163735936174
0.0152574049523581,0.0450079485735299
0.0299634086707163,0.0741037125228594
0.0339961318161153,0.0345022724826706
0.0229159329468303,0.0186415847207828
0.000680128290214077,0.0262609464455597
0.0137733912902785,0.0763144151810339
0.0101624004355997,0.00364372399990203
0.0286048773123525,0.0365658862896667
0.0200043266723135,0.027821291832581
0.0131437507005858,0.0313372619473222
0.0014849138018742,0.0271500759108789
0.0189561437431348,0.0191254130725704
0.019314683497306,0.031629802271929
0.0116426917965401,0.0156117401214507
0.00741422478566877,0.0610220685968521
0.00490613205791621,0.00236387677217485
0.00189235127444632,0.00419649666517525
0.00755386629373598,0.0401438766942948
0.018484565246158,0.0248303963259486
0.0176264612722155,0.0172271979467814
0.0235862464981664,0.0364131408525196
0.0239567484159208,0.0179504173930283
0.0216224716947328,0.0403116250776154
0.0201316864225671,0.0225415848972187
0.0494590533232741,0.0285937902599565
0.00646454756085158,0.0225332593187533
0.0053741656091965,0.0170410711818925
0.0140255353540122,0.0170096596309476
0.0178860812877015,0.0280840701508403
0.0127065916857245,0.0412728176177763
0.0113446685153669,0.0349938863110409
0.0182522780166062,0.0382271727315334
0.0458753387012467,0.0386674233917464
0.0154520111791255,0.0302552436174008
0.00383898067362648,0.00502524718949639
0.0178416693341451,0.0394165900781204
0.021485633023765,0.0205242916700326
0.05033313406882,0.008548271243675
0.014052112597463,0.00949414314968757
0.0218472006149227,0.0216858700179988
0.00287508964476507,0.00512159220312389
0.0355490865684508,0.0238966905497996
0.00122536106801215,0.000816717767359547
0.017367611021883,0.0294820748898067
0.00547766357364963,0.0150418481436698
0.036163599241058,0.00772562397916948
0.00789619894666617,0.0324433781450707
0.00778473569843847,0.0379892740840484
0.0186208912188202,0.0100611462384451
0.0161709332714577,0.0372835626925367
0.0195597337770522,0.0278637682939384
0.00257900552612783,0.0534471201666516
0.0215078224152463,0.0357669405507371
0.0327454985359798,0.0306240385921809
0.0193117395965123,0.027315640894187
0.0173161954312599,0.0209861597518529
0.00959669068917995,0.0102956497955614
0.0101738007530098,0.0164504150819558
0.0273596872249571,0.0397710115626808
0.0103469675809541,0.0293155074420961
0.00783225569277593,0.0213348176427827
0.0382863950660901,0.0451028649880513
0.011325888448559,0.0235016890083629
0.00301064511168859,0.008797433705862
0.0233882286440252,0.0212327284781437
0.017831935814952,0.0303881291942801
0.0270961350044836,0.0505226607870748
0.0124041372586374,0.0194525640576363
0.0196492589406886,0.0147795097074211
0.0108887181224452,0.00347221453763582
0.00596875565805008,0.0213614129952358
0.0125861944795717,0.00863219117899886
0.00510823423310032,0.0262118257296208
0.0056678748294552,0.0333439144856938
0.00641031211854861,0.0353701696542975
0.00196526306873608,0.0145895425222773
0.0151915104109901,0.045939952349824
0.0233484402899883,0.0410906233164349
0.0292171791153326,0.0253017729945017
0.0374115358591969,0.0397160636249818
0.015839113369396,0.0203902355796249
0.0168918165565127,0.0183270552225735
0.010712649704333,0.016741829465727
0.0109530961984636,0.0305313062552168
0.037949792944485,0.0566890368793633
0.00762587130079323,0.0224446268877041
0.0140242357839108,0.0361892160606115
0.0214741658622245,0.0273600966612804
0.00943829094464258,0.0432072316467917
0.00921929027505965,0.00830109148130084
0.0160789854323174,0.0322037553439909
0.00328225983454907,0.0111054372052402
0.0208052925199122,0.00637915926098314
0.0382105592736211,0.0544391031294331
0.0254409172074073,0.0622219571943916
0.0126852916878694,0.0376394900122367
0.032305701910918,0.0244474164792659
0.0206913367091165,0.0349000031818442
